id,title,address,description,category_id,url,lon,lat,time,tag
31,Жилой дом завода «Красное Сормово»,"Нижний Новгород, Большая Покровская улица, 29","<p>Жилой дом завода «Красное Сормово» на Большой Покровской, 29 является памятником градостроительства и архитектуры, объектом культурного наследия регионального значения. Здание — образец архитектуры соцреализма эпохи сталинской неоклассики. Это архитектурное течение называют «стиль Победы» или «Сталинский ампир». Оно построено в 1952 −1954 годы по проекту нижегородского архитектора Людмилы Рождественской. Этот пятиэтажный дом предназначался для проживания работников завода «Красное Сормово».
<br>
<br>Расстояние между домом на Большой Покровской и заводом «Красное Сормово» составляет 25 км. Даже в наши дни при наличии четырех мостов через Оку и развитой транспортной сети дорога занимает полчаса. А в середине 20 века при наличии единственного моста этот путь был очень длительным. Поэтому любопытно, что дом для работников завода «Красное Сормово» был построен на таком значительном расстоянии от предприятия. Зато квартиру в нем получила его создатель — архитектор Людмила Рождественская. <br></p>",5,,43.998469,56.320636,7.0,ARCHITECTURE
132,Эссен (Федеративная Республика Германия),"Нижний Новгород, историческая территория Старый Нижний Новгород","<p><b>Дата основания:</b> 852 год.</p><p><b>Население: </b>583 393  жителей.</p><p><b>Площадь:</b> 210,34 км².</p><p><b>Дата заключения Соглашения об установлении побратимских отношений с Нижним Новгородом:</b> сентябрь 1991 года.</p><p><b>Основные направления сотрудничества: </b>культура, наука, образование, молодежная политика, спорт.</p>",9,,44.013355,56.319229,,
34,Завод «Красное Сормово»,"Нижний Новгород, улица Баррикад, 1","<p>Одно их крупнейших и старейших судостроительных предприятий в стране, ведет свою историю с 1849 года. В мае 1850 года было спущено на воду первое судно — деревянный колёсный пароход «Ласточка», в 1870 году была построена первая в России мартеновская печь, в 1953 году — первая в мире установка непрерывной разливки стали. «Красное Сормово» — предприятие-универсал. В разное время на нем производили паровозы, вагоны, паровые машины и дизели, трамваи и, конечно, пассажирские пароходы, буксиры, сухогрузные и нефтеналивные суда, технический флот, подводные лодки. В годы Великой Отечественной войны на заводе выпускали танки Т-34, снаряды для «Катюш» и другие боеприпасы. Особую славу «Красному Сормову» принесли скоростные корабли на подводных крыльях, самые известные из которых «Ракеты» и «Метеоры».
<br>
<br>Современное предприятие ориентировано на выпуск танкеров, сухогрузов, круизных пассажирских судов речного и смешанного «река-море» плавания.
<br>
<br>Одни из самых знаменитых речных колесных пароходов сормовского производства «Спартак» и «Володарский» стали кинозвездами. «Спартак» сыграл роль «Ласточки» в фильме Эльдара Рязанова «Жестокий романс», «Володарский» снимался в фильмах «Хождение по мукам», «Очарованный странник» и «Васса».
<br>Эти пароходы были построены в 1914 году. Первоначально они носили имена «Великая княжна Ольга Николаевна» и «Великая княжна Татьяна Николаевна» в честь дочерей российского императора Николая II.
<br>
<br>В 1917-1918 годах пароход «Великая княжна Татьяна Николаевна» был переименован в «Добрыню Никитича», а «Великая княжна Ольга Николаевна» — в «Алёшу Поповича». Позже они сменили названия на «Спартак» и «Володарский».&nbsp;</p><p>ФОТО ПРЕДОСТАВЛЕНО ПАО «Завод «Красное Сормово».<br></p>",5,,43.870401,56.358907,10.0,ARCHITECTURE
186,Панно «Гимн труду»,"г. Нижний Новгород, пр. Ленина, д.11","Авторы мозаики —Виктор Бебенин, Владимир Каштанов, Валентин Любимов, Станислав Лотонин, Леонид Цыкаленко и Александр Швайкин. Была создана в 1977 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области",10,,43.9344,56.29544,5.0,URBAN_ART
177,Мозаика «Вечная память»,"г. Нижний Новгород, станция метро «Московская»",Авторы мозаики — Петр и Людмила Шорчевы. Была создана в 1985 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области,10,,43.94545,56.321257,5.0,URBAN_ART
168,Мозаика «Знамёна Революции. Серп и Молот»,"г. Нижний Новгород, станция метро «Кировская»",Автор мозаики — Владимир Логинов. Была создана в 1989 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области,10,,43.876432,56.246674,5.0,URBAN_ART
195,Мозаика «Под водой»,"г. Нижний Новгород, ул. Маршала Жукова, д.27",Автор мозаики — Валентин Любимов. Была создана в 1977 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области.,10,,43.947973,56.229652,5.0,URBAN_ART
185,Панно «Связь времён»,"г. Нижний Новгород, ул. Рождественская,д. 49","Авторы мозаики — Владимир Арискин, Александр Щелоков и Андрей Гладков. Была создана в 1987 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области",10,,43.981094,56.326527,5.0,URBAN_ART
160,Пространственная композиция «Приглашаем в театр»,"г. Нижний Новгород, ул. Большая Покровская, д.39Б ",Автор мозаики — Анатолий Лисин. Была создана в 1979 году. Входит в реестр произведений советского монументально-декоративного искусства Нижегородской области,10,,43.995891,56.318322,5.0,URBAN_ART
142,Макет театра драмы,"Нижний Новгород, ул. Большая Покровская, 13","Тактильный макет достопримечательности для лиц с ограниченными возможностями здоровья. Для достоверной передачи деталей и соблюдения масштабов при создании макетов использовалась технология лазерного сканирования памятников архитектуры. На объектах есть историческая справка, QR-код и текст Брайля, который помогает узнавать о достопримечательностях Нижнего Новгорода людям с нарушениями зрения.",3,https://nn-grad.ru/audiogidy/,44.001351,56.324162,7.0,MAKETS
42,Нижегородский кремль,"Нижний Новгород, Кремль","<p>У Ивановской башни кремля было сформировано знаменитое ополчение Кузьмы Минина и князя Дмитрия Пожарского, освободившее Россию от польско-литовской интервенции.
<br>
<br>Нижегородский кремль — главная достопримечательность города. Древняя каменная крепость является уникальным инженерно-фортификационным сооружением начала 16 века, шедевром средневекового зодчества, гордостью исторической части города. За всю свою историю крепость единственная в России осталась неприступной для врага. В годы Великой Отечественной войны кремль также сыграл значительную роль в обороне города. На верхних площадках кровли башен были установлены зенитные пулеметы, защищавшие город от немецко-фашистской авиации.
<br>
<br>Первоначально в составе кремля было 14 башен, на сегодняшний момент сохранилось только 13 из них. 14-я башня кремля — отводная башня-стрельница, располагалась перед Дмитриевскими воротами и была связанная с Дмитриевской башней подъёмным мостом над заполненным водой рвом. У стрельницы было только 3 стены — четвертая, обращенная к Дмитриевской башне, отсутствовала. Таким образом, захватить стрельницу было невозможно — попав внутрь, враги оказались бы под обстрелом защитников Кремля. Башня была разобрана на кирпич в конце 18 века.<br></p>",5,,44.002932,56.328544,50.0,ARCHITECTURE
75,Театр драмы им. М. Горького,"Нижний Новгород, Большая Покровская улица, 13","Нижегородский государственный академический театр драмы имени
<br>М. Горького — один из старейших в России, ему более 200 лет. Располагается по адресу Большая Покровская, дом 13.
<br>История театра начинается с того времени, когда князь Николай Григорьевич Шаховской, переехав на постоянное жительство в Нижний Новгород и перевезя в город труппу и имущество своего крепостного театра, 7 февраля 1798 года открыл Нижегородский публичный театр, а его крепостные актеры сыграли в нем первый спектакль — по комедии Д.И. Фонвизина «Выбор гувернера».
<br>В 1968 году театру присвоено звание «Академический». <br>",8,,44.001438,56.324141,15.0,ARCHITECTURE
45,Площадь Минина и Пожарского,"Нижний Новгород, площадь Минина и Пожарского","<p>Площадь Минина и Пожарского — главная площадь Нижнего Новгорода. Является общественно-культурным центром города, местом проведения государственных праздников и народных гуляний. Площадь расположена в исторической части города, с юго-восточной стороны от нагорной части Кремля. Она соединяет центральные улицы города: Большую Покровскую, Алексеевскую, Варварскую, Ульянова, Минина, Верхне-Волжскую набережную и Зеленский съезд. На площади расположено множество памятников архитектуры, университеты: Мининский, Лобачевский и медицинский, а также выставочный комплекс нижегородского художественного музея, памятники Кузьме Минину и Валерию Чкалову. Площадь является проезжей, движение автотранспорта по ней перекрывается в праздничные дни и на время проведения мероприятий.
<br>
<br>За свою многовековую историю площадь не раз меняла свои названия. Она называлась Верхнепосадской и Верхнебазарной, по своему расположению и назначению; Благовещенской в честь одноименного собора перед Дмитриевской башней (собор не сохранился). Окончательное название площади сформировалось в 1943 году после установки памятника Кузьме Минину. <br></p>",5,,44.006597,56.327266,30.0,STREETS_SQUARES
58,Собор Пресвятой Богородицы (Рождественская церковь),"Нижний Новгород, Рождественская улица, 34А","<p>Храм в честь Собора Пресвятой Богородицы, один из красивейших в православном мире, он был построен в 1719 году купцами Строгановыми. Это каменная пятиглавая церковь с отдельно стоящей высокой колокольней, ее венчают яркие праздничные купола. Храм является памятником архитектуры федерального значения. Церковь чудом сохранила богатое убранство. Иконостас с тончайшей резьбой и уникальной живописью являются одним из красивейших в России. Ее часто называют Рождественской, поскольку рядом когда-то располагалась древняя церковь в честь Рождества Пресвятой Богородицы.
<br>
<br>В храме располагаются такие святыни: иконы с частицами мощей преподобного Серафима Саровского, митрополита Филарета Московского, оптинских старцев в ковчеге рядом с иконостасом, а также Державная икона Божией Матери.
<br>
<br>В 1930-е годы Рождественская церковь была закрыта большевиками. Во время Великой Отечественной войны в ее помещении находился аптечный склад, благодаря которому почти полностью сохранился уникальный иконостас — 43 из 46 икон конца XVII столетия. В 1960-е годы в храме располагался один из филиалов краеведческого музея.
<br>
<br>Храм в честь Собора Пресвятой Богородицы был освящен в 1719 году. В 1722 году на Божественной литургии в нем присутствовал император Петр I. После его посещения церковь закрыли. По одной из версий причиной этого стало то, что в двух иконах император узнал свои, которые он заказывал для Петропавловского собора Санкт-Петербурга. Повторное освещение Рождественской церкви состоялось в 1993 году.
<br>
<br>Церковь Собора Пресвятой Богородицы принадлежит к архитектурному стилю, который принято называть «строгановским барокко». Храм характеризуется отличается особой монументальностью образа, изысканным пышным декоративным убранством. В наружном декоре Рождественской церкви прослеживаются ягодно-цветочные мотивы. Среди декоративных деталей встречаются витые колонки, характерные для западноевропейского барокко. Белокаменные украшения достигают кульминации на южной и северной стенах церкви. Наличники окон украшены витыми колонками, полностью покрытыми резными гроздьями винограда. Над проходной аркой в нижнем ярусе колокольни укреплена икона Божией Матери «Одигитрия». Ее украшает лепной балдахин с преобладающими растительно-фруктовыми элементами. <br></p>",5,https://nn-grad.ru/audiogidy/,43.985146,56.327401,30.0,RELIGIOUS_SITES
56,Парк Победы,"Нижний Новгород, парк Победы","<p>Парк Победы он же Нижегородский городской музей техники и оборонной промышленности находится на Нижне-Волжской набережной в районе Гребного канала. Он заложен в 1985 году в честь 40-летия победы в Великой Отечественной войне. В коллекции музея насчитывается 49 единиц военной техники. Основу экспозиции составляют машины местного производства. Одна группа экспонатов — техника времен Великой Отечественной войны, вторая — техника, созданная в послевоенное время, в том числе находящаяся на вооружении в данный момент России и других стран. Постоянно действующие экспозиции музея: выставка военной техники, «Солдатский привал», «Рубеж обороны». На аллее ветеранов в парке Победы установлены мемориальные знаки в память о нижегородцах, погибших во время войны. А также памятники: «Батя» в честь знаменитого генерала, командующего воздушно-десантными войсками Василия Маргелова, и «Побег из ада», посвященный подвигу солдат, сумевших сбежать с секретного немецкого острова Узедом.На открытых площадках парка проводятся военно-патриотические мероприятия, а также импровизированные сражения участников клуба исторической реконструкции.<br></p>",2,,44.03562,56.328131,30.0,PARKS_EMBANKMENTS
52,Пешеходный мост,"Нижний Новгород, улица Заломова","Пешеходный мост через Сергиевский овраг построен в 1968 году и соединяет набережную Федоровского и улицу Заломова. Это излюбленная смотровая площадка нижегородцев и гостей города, с которой открывается прекрасный вид на Оку, Нижегородскую ярмарку и Канавинский мост и, конечно, на великолепные нижегородские закаты.",5,,43.981707,56.324227,7.0,PARKS_EMBANKMENTS
137,Макет церкви Иоанна Предтечи,"Нижний Новгород, Ивановский съезд, 1б","Тактильный макет достопримечательности для лиц с ограниченными возможностями здоровья. Для достоверной передачи деталей и соблюдения масштабов при создании макетов использовалась технология лазерного сканирования памятников архитектуры. На объектах есть историческая справка, QR-код и текст Брайля, который помогает узнавать о достопримечательностях Нижнего Новгорода людям с нарушениями зрения.",3,https://nn-grad.ru/audiogidy/,43.998108,56.329811,7.0,MAKETS
63,Художественные промыслы,"Нижний Новгород, Большая Покровская улица, 43","<p>

</p><p>Дом на улице Большая Покровская, 43 известен как Музей истории художественных промыслов Нижегородской области. Здание было построен в 1975 году по проекту архитектора Юрия Осина. Его фасад сверху украшен мозаичным фризом из смальты. На красочной мозаике изображены персонажи народного искусства. На 4 этаже постройки расположен непосредственно Музей художественных промыслов, на первом — сувенирный магазин. В этом же здании находятся Горьковское проектно-конструкторское бюро при Управлении художественными промыслами, мастерские и различные офисы. В экспозиции музее представлено около 4 тысяч произведений декоративно-прикладного творчества нижегородских мастеров. Благодаря интерьерам музея, посетители могут ощутить атмосферу крестьянского жилища, купеческого дома, сельского храма.
<br>
<br>Магазин художественных промыслов существует уже более 40 лет и также является достопримечательностью города. Здесь можно приобрести продукцию самых известных промысловиков России.
<br>
<br>
<br></p>",5,,43.995142,56.318104,15.0,ARCHITECTURE
74,Театр «Вера»,"Нижний Новгород, Канавинский район, жилой район Мещерское Озеро, Мещерский бульвар, 10","Театр «Вера» расположен в Канавинском районе Нижнего Новгорода по адресу Мещерский бульвар, дом 10. Это один из самых молодых театров города. Его художественным руководителем с самого момента создания является Вера Александровна Горшкова, заслуженный работник культуры РФ. В 1976 г. Вера Александровна Горшкова создала «Театральную студию будущего», которая дала рождение новому камерному театру в Нижнем Новгороде. В 1991 г. театр получил профессиональный статус, а студийцы — образование в Самарской академии культуры и искусств. Репертуар театра разнообразен. Основной жанр спектаклей – сказка, наполненная искренней верой в чудо, торжество любви, победу добра. Именно этой верой театр «Вера» щедро делится со своими зрителями.",8,,43.932141,56.340829,7.0,ARCHITECTURE
83,Сквер Горького,"Нижний Новгород, площадь Максима Горького","Вторая площадь на исторической оси Нижнего Новгорода: Минина - Горького - Лядова и треугольника Минина - Горького - Свободы. Между площадью Горького и Минина проходит пешеходная улица Большая Покровская. На самой площади располагается сквер с памятником Горькому в нём.
<br>От площадь так же отходит несколько исторических улиц, представляющих интерес для туристов: Горького, Новая, Костина, Маслякова, Звездинка. <br>",2,,43.99125,56.313954,10.0,PARKS_EMBANKMENTS
141,Макет музея-усадьбы Рукавишниковых,"Нижний Новгород, Верхневолжская набережная, 7","Тактильный макет достопримечательности для лиц с ограниченными возможностями здоровья. Для достоверной передачи деталей и соблюдения масштабов при создании макетов использовалась технология лазерного сканирования памятников архитектуры. На объектах есть историческая справка, QR-код и текст Брайля, который помогает узнавать о достопримечательностях Нижнего Новгорода людям с нарушениями зрения.",3,https://nn-grad.ru/audiogidy/,44.016119,56.329307,7.0,MAKETS
117,Студия 1221,"Нижний Новгород, Почаинская улица, 17И","Созданное художниками для художников, пространство «1221» (которое чаще называют Izzi) работает во многом как альтернативная площадка для экспонирования для тех, кто не может или по каким-то причинам не хочет быть аффилированным с галереями.&nbsp;Соседствует Izzi с другими культурными проектами — штаб-квартирой The Village Нижний Новгород и открытой оранжереей «Парник».",7,,43.994816,56.32722,130.0,ARCHITECTURE
79,Театр юного зрителя,"Нижний Новгород, улица Максима Горького, 145","Нижегородский государственный ордена «Знак Почета» театр юного зрителя — это еще один воплотившийся творческий замысел выдающегося театрального деятеля, народного артиста РСФСР, награжденного орденом
<br>В.И. Ленина, Героя Труда — Н.И. Собольщикова-Самарина. По его призыву группа молодых артистов драматического театра совершенно самостоятельно подготовила для юных нижегородцев дневные представления, приобщая подрастающее поколение к театральному искусству, развивая эстетический вкус и нравственно воспитывая. Располагается по адресу Максима Горького, д. 145. <br>",8,,44.0106,56.31677,10.0,ARCHITECTURE
91,Железнодорожный вокзал,"Нижний Новгород, площадь Революции, 2А","Московский вокзал Нижнего Новгорода относится к Горьковской железной дороге. Расположен он в четырех километрах от центра, на площади Революции, 2.
<br>Ж/д Нижнего Новгорода был открыт в 1862 году. Долгое время он назывался Горький-Московский, и лишь с июля 2010 года название было изменено на Нижний Новгород-Московский. В 2002 году транспортный узел был модернизирован. <br>",5,,43.945901,56.321901,15.0,ARCHITECTURE
93,Квартал трех Святителей,"Нижний Новгород, улица Короленко","Около ста лет назад деревянная застройка являлась лицом города и составляла значительную часть всех зданий Нижнего Новгорода. К настоящему моменту в столице Приволжья уцелела лишь небольшая территория, где сохранились не просто дома из дерева, а целые фрагменты русского деревянного зодчества. С кварталом Церкви Трех святителей на авторской экскурсии познакомил всех желающих градозащитник, координатор движения «Деревянные города» Стас Дмитриевский.",5,,43.996673,56.312682,30.0,STREETS_SQUARES
94,Фонтан на пл. Минина,"Нижний Новгород, площадь Минина и Пожарского","Старейший фонтан Нижнего Новгорода стоит прямо в сердце города – в сквере на площади Минина и Пожарского. Впервые вода в чёрную чугунную чашу фонтана потекла ещё 1 октября 1847 года. Тогда объект стал первым централизованным источником водоснабжения для горожан. Проект водопровода был разработан инженером-гидротехником, а сам фонтан изготовили на заводе Шепелевых в Выксе. Тогда фонтан обеспечивал подачу 40 тысяч ведер воды в сутки.
<br>В нынешнее время фонтан на площади Минина и Пожарского оснащён современным водопроводом, световой подсветкой и музыкальным сопровождением. <br>",2,,44.005918,56.326101,10.0,ARCHITECTURE
96,Бывший речной вокзал,"Нижний Новгород, площадь Маркина, 15А","Белоснежное здание со шпилем у места слияния Оки и Волги — нижегородский Речной вокзал. Место на Нижне-Волжской набережной выбрано не случайно: многие столетия напротив Стрелки располагались пристани, к которым причаливали военные, торговые и пассажирские суда. Вокзал был построен в 1964 г., и вплоть до 2001-го здесь кипела жизнь: в кассах продавались билеты на скоростные местные маршруты, а горожане и туристы коротали время в залах ожидания.
<br>В начале двухтысячных инфраструктура пришла в упадок, а Речной вокзал перестал использоваться для обслуживания пассажиров. Собственного сайта у него нет.
<br>После реконструкции в 2003 г. его помещения заняла администрация судоходной компании «Волжское пароходство» (внутренние водные грузоперевозки). На входе осуществляется пропускной режим, поэтому попасть в здание могут только сотрудники компании. Посетить по предварительной записи можно только расположенный на 4 этаже исторический музей «Волжского пароходства», который работает по будням с 08:00 до 17:00 (в пятницу до 16:00). <br>",5,,43.987908,56.32971,10.0,ARCHITECTURE
103,Ночлежный дом Бугрова,"Нижний Новгород, Рождественская улица, 2","Дом был построен в период между 1880 и 1885 (по другим данным — 1883) годами. По замыслу, дом должен был стать приютом для «бывших людей». Сам дом располагался между двумя крайностями: с одной стороны от него была купеческая улица, где вершились миллионные сделки, с другой — «Миллиошка», где скитались в основном люди, оказавшиеся «на дне» жизни. Ночлежный дом Бугровых послужил прототипом для ночлежки из пьесы Горького «На дне», однако реальный быт ночлежки отличался от описанного в пьесе, а на фасаде здания была размещена надпись «Водки не пить! Песен не петь! Вести себя тихо!».",5,,43.99735,56.329512,10.0,ARCHITECTURE
109,Арсенал,"Нижний Новгород, Кремль, 6","Волго-Вятский филиал Государственного музея изобразительных искусств имени А.С. Пушкина — одна из ведущих региональных институций. Ее специфика — демонстрация современного искусства в широком контексте мировой культуры.
<br>С 1997 года реализует многочисленные выставочные и междисциплинарные проекты, а также просветительские, детские и инклюзивные программы. С 2011 года располагается в здании Арсенала Нижегородского кремля, памятнике архитектуры позднего классицизма. Благодаря зданию за институцией среди публики закрепилось название — Арсенал.
<br>В 2020 году Арсенал стал филиалом Государственного музея изобразительных искусств имени А.С. Пушкина. Это объединение создает и развивает новую творческую среду, которая работает с уникальной идентичностью территории, представляет современный художественный процесс и интегрирует классическое искусство в актуальный контекст. ",7,,44.006598,56.328137,10.0,ARCHITECTURE
115,Центр Река-река,"Нижний Новгород, площадь Маркина, 15А","5 июля 2021 года свои двери открыло выставочное пространство «Река-Река», созданное в здании бывшего Речного вокзала, – главном офисе Волжского пароходства. Новая культурная площадка рассказывает об истории развития одной из крупнейших судоходных компаний России и отрасли судоходства в целом.
<br>Особенность созданного Волжским пароходством выставочного пространства — это общедоступность площадки для нижегородцев и гостей города, а также открытость проекта «Река-Река» к сотрудничеству с другими музеями, независимыми художниками и культурными проектами. Организация очных экскурсий помогает ближе познакомить всех желающих с историей судоходства России, а также подробнее узнать о профессиях в данной сфере. <br>",7,,43.987898,56.329641,20.0,ARCHITECTURE
116,Дом Архитектора,"Нижний Новгород, Верхне-Волжская набережная, 2Б","Дом Архитектора — это креативное пространство на пересечении разных видов деятельности, связанных с архитектурой, живой музей о прошлом, настоящем и будущем города.
<br>На протяжении нескольких десятилетий Дом Архитектора способствовал развитию архитектурного сообщества, был площадкой для обмена опытом, реализации различных культурных проектов и репрезентации архитекторами своей деятельности горожанам. Сегодня Дом Архитектора находится в процессе перезагрузки как физической, так и смысловой: в настоящее время здесь производится ремонт интерьеров и фасадов, а также формируется новая концепция с участием разных возрастных групп архитекторов, заинтересованных сообществ, организаций и бизнеса.<br>",7,,44.010318,56.329567,7.0,ARCHITECTURE
5,Чкаловская лестница,"Нижний Новгород, историческая территория Старый Нижний Новгород","<p>Чкаловская лестница — монументальное сооружение в историческом центре города, соединяющая Верхне-Волжскую и Нижне-Волжскую набережные. Торжественное открытие лестницы состоялось 24 июля 1949 года и было приурочено к празднованию Дня Военно-Морского флота. Официальное название лестницы — «Волжская», однако народное «Чкаловская» вытеснило его и прочно закрепилось в истории города. Лестница начинается от смотровой площадки у памятника Чкалову рядом с Георгиевской башней кремля. Она построена в виде восьмёрки, в ней 667 ступеней, если считать обе стороны круговых пролетов. В местах пересечений боковых спусков имеются две смотровые площадки.
<br>
<br>Чкаловская лестница (изначально называлась Сталинградской) была заложена в 1943 году в честь победы в Сталинградской битве. Идея строительства принадлежала председателю Горьковского горисполкома Александру Шульпину. Он же добился в Москве выделения соответствующего бюджета. Был объявлен конкурс, в котором победил архитектор Александр Яковлев со своим проектом титанической «восьмерки», самой высокой на тот момент лестницы в Советском Союзе. Согласно первоначальному плану, предполагалось украсить лестницу фигурами вождей и огромным изображением Ордена Ленина, но от этой идеи впоследствии отказались — военное время требовало экономии средств и сил. <br></p>",5,https://nn-grad.ru/audiogidy/,44.00945,56.330336,30.0,ARCHITECTURE
